,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1526,Burwood,1/34 Cumming St,5,h,1060000.0,S,Ray,2016-12-06,11.7,3125.0,4.0,3.0,2.0,326.0,210.0,2013.0,Whitehorse,-37.8528,145.1129,Southern Metropolitan,5678.0
8792,Doncaster East,66 Saxonwood Dr,6,h,1856000.0,SP,Barry,2017-01-07,14.3,3109.0,6.0,3.0,3.0,1056.0,322.0,1970.0,Manningham,-37.78053,145.15567,Eastern Metropolitan,10999.0
231,Armadale,12 Willis St,3,h,2050000.0,S,Marshall,2017-04-03,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0
1127,Brighton,66 Champion St,4,h,3900000.0,S,Nick,2016-05-22,11.2,3186.0,4.0,2.0,2.0,842.0,311.0,1990.0,Bayside,-37.9227,145.0043,Southern Metropolitan,10579.0
7126,Murrumbeena,38 Dalny Rd,3,h,1060000.0,PI,hockingstuart,2016-07-05,12.1,3163.0,3.0,1.0,2.0,595.0,130.0,1957.0,Glen Eira,-37.9027,145.0684,Southern Metropolitan,4442.0
10220,Croydon,13 Robinson St,3,h,637000.0,S,Philip,2017-05-27,23.0,3136.0,3.0,1.0,2.0,455.0,156.0,1960.0,Maroondah,-37.79318,145.25811000000004,Eastern Metropolitan,11925.0
5386,Richmond,176 Buckingham St,4,h,1645000.0,S,Biggin,2016-08-22,2.6,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra,-37.8147,145.0084,Northern Metropolitan,14949.0
9457,Brunswick West,5/456 Albion St,1,u,312000.0,S,Jellis,2017-06-17,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,Moreland,-37.75847,144.94226,Northern Metropolitan,7082.0
5013,Preston,192 Wood St,4,h,870000.0,S,RW,2016-11-27,8.8,3072.0,4.0,1.0,2.0,400.0,117.0,1890.0,Darebin,-37.7346,145.0164,Northern Metropolitan,14577.0
11829,Taylors Hill,6 Hobart Wy,5,h,725500.0,S,Barry,2017-07-22,18.0,3037.0,5.0,3.0,2.0,450.0,260.0,2011.0,Melton,-37.71152,144.75283000000005,Western Metropolitan,4242.0
10818,South Yarra,2/45 Caroline St,2,u,600000.0,PI,Noel,2017-08-07,2.7,3141.0,2.0,1.0,1.0,876.0,62.0,1972.0,Stonnington,-37.83766,144.98799,Southern Metropolitan,14887.0
1583,Camberwell,7/5 Holly St,2,u,502000.0,PI,O'Donoghues,2016-12-11,7.8,3124.0,2.0,1.0,1.0,0.0,77.0,1965.0,Boroondara,-37.8255,145.0592,Southern Metropolitan,8920.0
4370,North Melbourne,674 Victoria St,2,h,1266000.0,S,Jellis,2016-11-19,2.3,3051.0,2.0,1.0,0.0,161.0,106.0,1960.0,Melbourne,-37.8043,144.9437,Northern Metropolitan,6821.0
10846,The Basin,325 Forest Rd,3,h,477000.0,S,Ray,2017-08-07,27.0,3154.0,3.0,1.0,1.0,518.0,102.0,1960.0,Knox,-37.85971,145.31036,Eastern Metropolitan,1690.0
12192,Wantirna South,11 Kirrum Cl,5,h,1310000.0,S,Harcourts,2017-07-29,14.7,3152.0,5.0,3.0,2.0,818.0,255.0,1985.0,Knox,-37.87846,145.24212,Eastern Metropolitan,7082.0
495,Balaclava,6/23 Gourlay St,2,u,442000.0,SP,Buxton,2016-09-17,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip,-37.8726,144.9962,Southern Metropolitan,2952.0
10525,Sunshine North,9 McLeod St,3,h,632000.0,S,Douglas,2017-05-27,10.5,3020.0,3.0,1.0,1.0,471.0,121.0,1950.0,Brimbank,-37.76951,144.83309,Western Metropolitan,4217.0
5608,South Yarra,1/14 Arthur St,3,t,1250000.0,S,Kay,2016-07-11,3.3,3141.0,3.0,2.0,1.0,80.0,118.0,2003.0,Stonnington,-37.8416,144.9923,Southern Metropolitan,14887.0
4125,Moonee Ponds,36 Aberfeldie St,3,h,1725000.0,PI,Nelson,2016-09-24,6.9,3039.0,3.0,2.0,3.0,596.0,203.0,1950.0,Moonee Valley,-37.7609,144.905,Western Metropolitan,6232.0
7097,Kingsville,1/68 Edgar St,2,h,677200.0,SP,Sweeney,2016-03-12,7.8,3012.0,2.0,2.0,1.0,180.0,179.0,2011.0,Maribyrnong,-37.8115,144.8763,Western Metropolitan,1808.0
17,Abbotsford,78 Yarra St,3,h,1176500.0,S,LITTLE,2016-07-16,2.5,3067.0,2.0,1.0,1.0,138.0,105.0,1890.0,Yarra,-37.8021,144.9965,Northern Metropolitan,4019.0
11759,Northcote,31 Gladstone Av,3,h,1335000.0,S,Nelson,2017-07-22,5.3,3070.0,3.0,1.0,1.0,390.0,112.0,1920.0,Darebin,-37.765879999999996,144.99731,Northern Metropolitan,11364.0
8097,Moonee Ponds,99 Eglinton St,4,h,1940000.0,PI,Frank,2017-08-04,6.9,3039.0,4.0,2.0,3.0,675.0,228.0,1920.0,Moonee Valley,-37.7686,144.912,Western Metropolitan,6232.0
4021,Middle Park,15 Fraser St,2,h,1025000.0,S,Marshall,2016-04-23,4.1,3206.0,2.0,1.0,0.0,123.0,73.0,1910.0,Port Phillip,-37.8551,144.968,Southern Metropolitan,2019.0
5155,Reservoir,18 Elizabeth Ct,3,h,668000.0,S,Barry,2016-09-17,11.2,3073.0,3.0,2.0,1.0,618.0,149.0,1965.0,Darebin,-37.6989,145.0212,Northern Metropolitan,21650.0
3789,Malvern,22 Milton Pde,3,h,2415000.0,S,Jellis,2016-10-15,7.4,3144.0,3.0,1.0,3.0,696.0,128.0,1910.0,Stonnington,-37.8462,145.0386,Southern Metropolitan,4675.0
1309,Brunswick,177 Barkly St,4,h,1800000.0,VB,Nelson,2016-10-15,5.2,3056.0,4.0,2.0,3.0,271.0,180.0,1900.0,Moreland,-37.7769,144.9691,Northern Metropolitan,11918.0
1733,Carnegie,2/22 Kokaribb Rd,2,u,465000.0,S,Ray,2017-11-02,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,Glen Eira,-37.8881,145.0558,Southern Metropolitan,7822.0
4389,Northcote,57A Derby St,3,h,1382500.0,SA,Nelson,2016-03-09,5.5,3070.0,3.0,2.0,2.0,286.0,188.0,2007.0,Darebin,-37.7708,145.0054,Northern Metropolitan,11364.0
6641,Yarraville,109 Powell St,3,h,1320000.0,S,Jas,2017-04-03,7.0,3013.0,3.0,2.0,2.0,473.0,171.0,1920.0,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543.0
2217,Elsternwick,4 Buxton St,3,h,1755000.0,S,Gary,2016-07-05,8.5,3185.0,3.0,2.0,1.0,391.0,173.0,1905.0,Glen Eira,-37.8885,145.0133,Southern Metropolitan,4898.0
600,Balwyn North,6 Stuart Ct,4,h,1825000.0,S,Fletchers,2017-04-03,9.2,3104.0,4.0,2.0,3.0,736.0,225.0,1958.0,Boroondara,-37.7944,145.1028,Southern Metropolitan,7809.0
8534,Yarraville,10/51 Stephen St,2,u,397000.0,S,Village,2017-05-13,7.0,3013.0,2.0,1.0,1.0,0.0,68.0,1975.0,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543.0
2694,Footscray,9/6 Rosamond Rd,2,t,410000.0,SP,Rendina,2016-10-15,6.4,3011.0,2.0,2.0,1.0,65.0,80.0,2014.0,Maribyrnong,-37.7881,144.8838,Western Metropolitan,7570.0
10876,Abbotsford,143 Charles St,3,h,1635000.0,S,Nelson,2017-12-08,3.0,3067.0,3.0,1.0,0.0,142.0,130.0,1880.0,Yarra,-37.80359,144.99538,Northern Metropolitan,4019.0
11483,Reservoir,66 Crookston Rd,3,h,953000.0,S,Ray,2017-07-15,12.0,3073.0,3.0,1.0,2.0,743.0,115.0,1970.0,Darebin,-37.70964,145.0171,Northern Metropolitan,21650.0
7765,Coburg,3 Beckwith St,3,h,1250000.0,S,Nelson,2017-04-29,7.8,3058.0,3.0,2.0,2.0,500.0,148.0,1900.0,Moreland,-37.7382,144.9653,Northern Metropolitan,11204.0
4616,Pascoe Vale,5/19 Raeburn St,2,u,452000.0,S,hockingstuart,2016-07-05,9.9,3044.0,2.0,1.0,1.0,159.0,87.0,1990.0,Moreland,-37.7291,144.9446,Northern Metropolitan,7485.0
11108,Malvern,20 Coonil Cr,4,h,4050000.0,S,Hodges,2017-12-08,5.9,3144.0,4.0,3.0,2.0,787.0,282.0,1915.0,Stonnington,-37.860440000000004,145.0335,Southern Metropolitan,4675.0
9924,Hillside,20 Cuthbert Dr,3,h,660000.0,S,Barry,2017-06-24,18.0,3037.0,3.0,2.0,2.0,666.0,193.0,2002.0,Melton,-37.68381,144.73331000000005,Western Metropolitan,5556.0
2188,Doncaster,3/11 Frank St,4,t,973500.0,S,Ray,2016-11-27,13.9,3108.0,4.0,2.0,2.0,234.0,160.0,2009.0,Manningham,-37.7932,145.1275,Eastern Metropolitan,9028.0
8597,Elsternwick,3/33 St Georges Rd,2,u,632500.0,S,Gary,2017-04-29,8.5,3185.0,2.0,1.0,1.0,0.0,76.0,1968.0,Glen Eira,-37.8817,145.0032,Southern Metropolitan,4898.0
5389,Richmond,19 Dickens St,3,h,1270000.0,S,Jellis,2016-08-22,2.6,3121.0,2.0,1.0,1.0,181.0,102.0,1900.0,Yarra,-37.8203,145.0092,Northern Metropolitan,14949.0
4807,Prahran,3/122 Williams Rd,2,u,781000.0,S,Wilson,2016-03-09,4.5,3181.0,2.0,1.0,1.0,0.0,73.0,1930.0,Stonnington,-37.8511,145.0029,Southern Metropolitan,7717.0
4536,Oak Park,2/16 Winifred St,2,u,470000.0,VB,Barry,2016-05-22,11.5,3046.0,2.0,1.0,1.0,138.0,76.0,2009.0,Moreland,-37.7209,144.9179,Northern Metropolitan,2651.0
4204,Newport,70 Market St,4,h,710000.0,S,Greg,2016-04-06,8.4,3015.0,4.0,1.0,2.0,329.0,108.0,1955.0,Hobsons Bay,-37.847,144.8788,Western Metropolitan,5498.0
8950,St Albans,9 Gray Ct,3,h,610000.0,PI,YPA,2017-01-07,14.0,3021.0,3.0,1.0,2.0,563.0,171.0,1989.0,Brimbank,-37.7627,144.81107,Western Metropolitan,14042.0
5671,South Yarra,37 Grosvenor St,3,h,1810000.0,S,hockingstuart,2016-06-18,3.3,3141.0,3.0,1.0,1.0,211.0,18.0,1906.0,Stonnington,-37.8442,144.9928,Southern Metropolitan,14887.0
10213,Craigieburn,5 Healey St,3,h,499000.0,S,@Realty,2017-05-27,20.6,3064.0,3.0,2.0,0.0,598.0,158.0,1990.0,Hume,-37.5993,144.93867,Northern Metropolitan,15510.0
8047,Kingsville,100 Coronation St,4,h,1205000.0,S,hockingstuart,2017-05-20,7.8,3012.0,4.0,1.0,1.0,318.0,145.0,1960.0,Maribyrnong,-37.8105,144.8803,Western Metropolitan,1808.0
7475,Ashwood,5 Harcourt St,2,h,1495000.0,S,Barry,2017-08-04,12.2,3147.0,2.0,1.0,2.0,803.0,95.0,1950.0,Monash,-37.8683,145.1064,Southern Metropolitan,2894.0
3571,Kensington,10/2 Howlett St,2,u,410000.0,PI,Rendina,2016-06-27,4.2,3031.0,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263.0
8558,Airport West,2/80 Hawker St,2,u,480000.0,VB,Barry,2017-04-29,13.5,3042.0,2.0,1.0,1.0,128.0,92.0,2009.0,Moonee Valley,-37.7216,144.8837,Western Metropolitan,3464.0
8631,Kensington,20 Bradfield La,1,t,425000.0,SA,Biggin,2017-08-04,4.2,3031.0,1.0,1.0,1.0,0.0,46.0,2000.0,Melbourne,-37.7886,144.9253,Northern Metropolitan,5263.0
6484,West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,2016-07-30,1.9,3003.0,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne,-37.8118,144.9526,Northern Metropolitan,2230.0
11957,Craigieburn,15 Champion Pde,4,h,510000.0,PI,LJ,2017-07-29,20.6,3064.0,4.0,2.0,1.0,336.0,83.0,2014.0,Hume,-37.593920000000004,144.89956,Northern Metropolitan,15510.0
7150,Murrumbeena,1 Donal St,4,h,1400000.0,VB,hockingstuart,2017-02-25,12.1,3163.0,4.0,2.0,2.0,557.0,178.0,1955.0,Glen Eira,-37.906,145.07399999999996,Southern Metropolitan,4442.0
1443,Brunswick West,15 Wallace St,4,h,1000000.0,S,Nelson,2016-09-24,5.9,3055.0,3.0,1.0,1.0,589.0,148.0,1935.0,Moreland,-37.7628,144.9459,Northern Metropolitan,7082.0
5734,Southbank,125/173 City Rd,1,u,425000.0,VB,Greg,2016-04-16,1.2,3006.0,1.0,1.0,1.0,0.0,57.0,2004.0,Melbourne,-37.8245,144.9622,Southern Metropolitan,8400.0
12034,Heidelberg,2/14 Edgar St,3,t,835000.0,VB,hockingstuart,2017-07-29,8.9,3084.0,3.0,2.0,2.0,161.0,135.0,2010.0,Banyule,-37.74897,145.07023999999996,Eastern Metropolitan,2890.0
11728,Maidstone,7 Churchill Av,3,h,681000.0,SP,Biggin,2017-07-22,6.4,3012.0,3.0,1.0,2.0,523.0,93.82,1950.0,Maribyrnong,-37.78242,144.86955,Western Metropolitan,3873.0
11673,Footscray,15 Greer St,4,h,1000000.0,SA,Nelson,2017-07-22,5.1,3011.0,4.0,2.0,1.0,180.0,206.0,1994.0,Maribyrnong,-37.796859999999995,144.908,Western Metropolitan,7570.0
149,Altona,156 Maidstone St,3,h,660000.0,VB,Greg,2016-07-05,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0
12003,Fairfield,9 Rushall St,3,h,1800000.0,SP,Jellis,2017-07-29,5.7,3078.0,3.0,1.0,2.0,697.0,112.0,1925.0,Darebin,-37.77662,145.02288000000001,Northern Metropolitan,2970.0
617,Balwyn North,7 Page St,5,h,3690000.0,S,RW,2016-08-10,9.2,3104.0,4.0,4.0,2.0,624.0,154.0,1967.0,Boroondara,-37.802,145.0797,Southern Metropolitan,7809.0
8982,Werribee,22 Kramer St,3,h,510000.0,S,Ray,2017-01-07,14.7,3030.0,3.0,2.0,2.0,658.0,125.0,1984.0,Wyndham,-37.88688,144.67244,Western Metropolitan,16166.0
9167,Glenroy,16 Heather Ct,3,h,695000.0,S,Purplebricks,2017-03-06,11.2,3046.0,3.0,1.0,2.0,649.0,95.0,1955.0,Moreland,-37.69777,144.91952,Northern Metropolitan,8870.0
1718,Carnegie,68 Miller St,2,h,967500.0,S,hockingstuart,2016-06-08,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,Glen Eira,-37.8973,145.053,Southern Metropolitan,7822.0
10091,Windsor,16 Wrexham Rd,3,h,2080000.0,PI,Kay,2017-06-24,4.6,3181.0,3.0,2.0,2.0,754.0,177.8,1905.0,Stonnington,-37.856790000000004,145.00089,Southern Metropolitan,4380.0
7829,Fawkner,29 Jennifer St,3,h,741000.0,S,Peter,2017-08-04,12.4,3060.0,3.0,1.0,3.0,578.0,128.0,1960.0,Moreland,-37.6966,144.9695,Northern Metropolitan,5070.0
5766,St Kilda,31/12 Clyde St,1,u,380000.0,PI,McGrath,2016-03-09,6.1,3182.0,1.0,1.0,1.0,0.0,50.0,1960.0,Port Phillip,-37.8656,144.9782,Southern Metropolitan,13240.0
11685,Glen Waverley,32 Maylands Cr,5,h,1182000.0,S,Ray,2017-07-22,16.7,3150.0,5.0,2.0,3.0,650.0,152.0,1975.0,Monash,-37.90383,145.17166,Eastern Metropolitan,15321.0
1170,Brighton East,67 Centre Rd,2,h,1445000.0,S,Biggin,2017-04-03,10.7,3187.0,2.0,1.0,1.0,649.0,126.0,1940.0,Bayside,-37.9153,145.0142,Southern Metropolitan,6938.0
11943,Cheltenham,22 Cavanagh St,4,h,1740000.0,SP,O'Brien,2017-07-29,17.9,3192.0,4.0,2.0,2.0,721.0,283.0,2010.0,Kingston,-37.9641,145.06547,Southern Metropolitan,9758.0
1745,Carnegie,48 Lyons St,4,h,1450000.0,PI,Ray,2016-04-16,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,Glen Eira,-37.8955,145.0515,Southern Metropolitan,7822.0
9525,Epping,62 Davisson St,4,h,660000.0,SP,Purplebricks,2017-06-17,19.6,3076.0,4.0,1.0,3.0,558.0,159.0,1980.0,Whittlesea,-37.64666,145.03062,Northern Metropolitan,10926.0
8713,West Melbourne,3/212 Roden St,2,t,1013000.0,S,Alexkarbon,2017-05-20,1.9,3003.0,2.0,2.0,1.0,0.0,130.0,2010.0,Melbourne,-37.8094,144.9452,Northern Metropolitan,2230.0
284,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,2016-03-12,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,Western Metropolitan,6567.0
10594,Brighton East,90 Thomas St,4,h,1580000.0,PI,Jellis,2017-08-07,10.3,3187.0,4.0,1.0,2.0,890.0,165.0,1970.0,Glen Eira,-37.91053,145.02447,Southern Metropolitan,6938.0
2280,Elwood,2/147 Glen Huntly Rd,1,u,485000.0,S,Buxton,2016-08-10,7.7,3184.0,1.0,1.0,1.0,0.0,43.0,1970.0,Port Phillip,-37.8831,144.9918,Southern Metropolitan,8989.0
1776,Carnegie,1/15 Rosstown Rd,2,u,405000.0,PI,Matthew,2017-02-25,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,Glen Eira,-37.8843,145.0531,Southern Metropolitan,7822.0
619,Balwyn North,7 Grieve St,4,h,2575000.0,PI,Jellis,2016-10-09,9.2,3104.0,4.0,3.0,2.0,657.0,355.0,2006.0,Boroondara,-37.7981,145.0904,Southern Metropolitan,7809.0
10729,Lalor,23 Cyprus St,3,h,710500.0,S,Barry,2017-08-07,16.3,3075.0,3.0,2.0,1.0,655.0,120.0,1975.0,Whittlesea,-37.67414,145.0205,Northern Metropolitan,8279.0
7452,Altona North,23 Rymill Ct,3,h,910000.0,S,hockingstuart,2017-04-29,11.1,3025.0,3.0,1.0,3.0,535.0,132.0,1970.0,Hobsons Bay,-37.8322,144.8399,Western Metropolitan,5132.0
7886,Glen Iris,4 Rowen St,4,h,1760000.0,PI,Jellis,2017-05-13,9.2,3146.0,4.0,3.0,3.0,622.0,160.0,1940.0,Boroondara,-37.858000000000004,145.0859,Southern Metropolitan,10412.0
2945,Glenroy,3/48 William St,2,h,417000.0,S,Stockdale,2016-11-27,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,Moreland,-37.7074,144.9086,Northern Metropolitan,8870.0
3886,Malvern East,2D Paxton St,4,t,2560000.0,PI,Abercromby's,2017-02-25,11.2,3145.0,4.0,3.0,2.0,427.0,337.0,2012.0,Stonnington,-37.8704,145.0503,Southern Metropolitan,8801.0
1820,Caulfield North,15/496 Dandenong Rd,2,u,450000.0,S,Gary,2017-03-18,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,Glen Eira,-37.8647,145.0232,Southern Metropolitan,6923.0
2174,Doncaster,5 Iskandar Pl,5,h,1650000.0,VB,Jellis,2016-05-22,13.9,3108.0,5.0,4.0,2.0,500.0,429.0,2007.0,Manningham,-37.7863,145.1105,Eastern Metropolitan,9028.0
6502,Williamstown,19 Perry St,3,h,1575000.0,S,Greg,2016-07-11,8.0,3016.0,3.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay,-37.8613,144.8939,Western Metropolitan,6380.0
6316,Thornbury,109 Rossmoyne St,3,h,1570000.0,SP,McGrath,2016-09-24,6.5,3071.0,4.0,2.0,1.0,377.0,377.0,1920.0,Darebin,-37.7578,145.0076,Northern Metropolitan,8870.0
7900,Glenroy,67 Morley St,3,h,885000.0,PI,Barry,2017-08-04,13.0,3046.0,3.0,1.0,2.0,751.0,145.0,1972.0,Moreland,-37.6962,144.9376,Northern Metropolitan,8870.0
7537,Box Hill,5/10 Camelia St,2,u,780000.0,S,Ray,2017-06-05,13.1,3128.0,2.0,1.0,1.0,171.0,80.0,2014.0,Whitehorse,-37.8158,145.1384,Eastern Metropolitan,4605.0
3768,Maidstone,13 Burns St,3,h,865000.0,SP,Jas,2016-08-28,9.2,3012.0,3.0,1.0,3.0,381.0,121.0,1940.0,Maribyrnong,-37.7874,144.8763,Western Metropolitan,3873.0
2316,Elwood,3/211 Brighton Rd,1,u,390000.0,VB,hockingstuart,2017-02-25,7.7,3184.0,1.0,1.0,1.0,644.0,47.0,1960.0,Port Phillip,-37.8798,144.994,Southern Metropolitan,8989.0
274,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,2016-11-27,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836.0
2512,Fairfield,4/224 Arthur St,2,t,805000.0,S,McGrath,2016-09-24,5.8,3078.0,2.0,1.0,1.0,140.0,2.0,2008.0,Darebin,-37.7697,145.0203,Northern Metropolitan,2970.0
11166,Prahran,8 Linden Ct,4,h,4200000.0,S,Marshall,2017-12-08,4.6,3181.0,4.0,2.0,2.0,787.0,275.0,1930.0,Stonnington,-37.85768,145.00253999999995,Southern Metropolitan,7717.0
2476,Essendon North,2/17 Bulla Rd,2,u,396000.0,S,Barry,2016-03-09,9.4,3041.0,2.0,1.0,1.0,0.0,56.0,1975.0,Moonee Valley,-37.7428,144.9086,Western Metropolitan,1308.0
1857,Caulfield South,245 Booran Rd,4,h,1570000.0,S,hockingstuart,2016-05-28,9.3,3162.0,3.0,2.0,2.0,641.0,215.0,1970.0,Glen Eira,-37.9012,145.035,Southern Metropolitan,5051.0
3944,Maribyrnong,23/4 Wests Rd,3,h,456000.0,SP,Raine,2017-03-18,8.7,3032.0,3.0,2.0,2.0,4977.0,95.0,2005.0,Maribyrnong,-37.7737,144.8816,Western Metropolitan,4918.0
6080,Sunshine West,50 Killara St,3,h,690000.0,S,Burnham,2017-03-18,13.5,3020.0,3.0,1.0,0.0,540.0,121.0,1967.0,Brimbank,-37.789,144.8195,Western Metropolitan,6763.0
1357,Brunswick,2/6 Sydney Rd,2,u,575000.0,S,Nelson,2016-09-24,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,1950.0,Moreland,-37.7775,144.9607,Northern Metropolitan,11918.0
2836,Glen Iris,28 Ferndale Rd,3,h,2200000.0,S,Marshall,2017-02-25,9.2,3146.0,3.0,1.0,2.0,700.0,142.0,1930.0,Boroondara,-37.8553,145.0711,Southern Metropolitan,10412.0
7264,West Footscray,77 Suffolk St,2,h,495000.0,S,Burnham,2016-09-24,8.2,3012.0,2.0,1.0,2.0,161.0,700.0,1977.0,Maribyrnong,-37.7905,144.8714,Western Metropolitan,5058.0
2453,Essendon,8/30 Nicholson St,2,u,360000.0,VB,Nelson,2016-06-27,8.0,3040.0,2.0,1.0,1.0,0.0,68.0,1970.0,Moonee Valley,-37.754,144.9209,Western Metropolitan,9264.0
7558,Brighton,24 North Rd,4,h,4225000.0,S,Biggin,2017-08-04,11.2,3186.0,4.0,2.0,2.0,920.0,333.0,1990.0,Bayside,-37.8981,144.9902,Southern Metropolitan,10579.0
4789,Port Melbourne,1001/107 Beach St,3,u,2460000.0,S,Marshall,2016-11-27,3.8,3207.0,3.0,2.0,2.0,5042.0,102.0,1995.0,Port Phillip,-37.8405,144.9319,Southern Metropolitan,8648.0
9315,Seabrook,21 Catherine Rd,3,h,515000.0,SP,LJ,2017-03-06,15.5,3028.0,3.0,1.0,2.0,531.0,98.0,1985.0,Hobsons Bay,-37.87793,144.75626,Western Metropolitan,1793.0
92,Albert Park,2 Dundas Pl,3,h,2615000.0,S,Cayzer,2016-10-12,3.3,3206.0,3.0,2.0,1.0,177.0,181.0,1880.0,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280.0
7695,Carlton North,235 Amess St,4,h,3450000.0,S,Nelson,2017-05-13,3.2,3054.0,4.0,2.0,1.0,515.0,203.0,1905.0,Yarra,-37.7817,144.9742,Northern Metropolitan,3106.0
1060,Brighton,124 Cole St,4,h,1761000.0,S,Kay,2016-06-08,11.2,3186.0,4.0,2.0,3.0,615.0,135.0,1920.0,Bayside,-37.8956,145.0026,Southern Metropolitan,10579.0
5867,St Kilda,1/45 Robe St,2,u,400000.0,VB,McGrath,2016-06-27,6.1,3182.0,2.0,1.0,1.0,797.0,67.0,1970.0,Port Phillip,-37.8642,144.9793,Southern Metropolitan,13240.0
1342,Brunswick,64 Hanover St,3,h,1250000.0,S,Ray,2016-05-22,5.2,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland,-37.7602,144.9543,Northern Metropolitan,11918.0
2168,Doncaster,46 Winston Dr,4,h,1462500.0,S,Philip,2016-06-18,13.9,3108.0,4.0,3.0,2.0,654.0,160.0,1969.0,Manningham,-37.7795,145.1294,Eastern Metropolitan,9028.0
10561,Williamstown,2/70 Osborne St,2,u,880000.0,S,hockingstuart,2017-05-27,6.8,3016.0,2.0,1.0,2.0,169.0,78.54,2000.0,Hobsons Bay,-37.866820000000004,144.90003000000004,Western Metropolitan,6380.0
9268,Oakleigh South,5 Ellesmere St,4,h,1120000.0,S,Buxton,2017-03-06,15.5,3167.0,4.0,2.0,2.0,564.0,161.0,1975.0,Kingston,-37.93543,145.08408,South-Eastern Metropolitan,3692.0
3804,Malvern,20 Gordon Gr,4,h,1965000.0,SP,Jellis,2017-02-25,7.4,3144.0,4.0,2.0,1.0,300.0,185.0,1890.0,Stonnington,-37.8638,145.0298,Southern Metropolitan,4675.0
6672,Yarraville,64 Bishop St,3,h,1055000.0,S,hockingstuart,2016-04-16,7.0,3013.0,3.0,1.0,3.0,670.0,116.0,1940.0,Maribyrnong,-37.8134,144.8745,Western Metropolitan,6543.0
11129,Mount Waverley,1/37 Bennett Av,3,t,900000.0,SA,Fletchers,2017-12-08,14.2,3149.0,3.0,2.0,2.0,344.0,3.0,2000.0,Monash,-37.85991,145.14523,Eastern Metropolitan,13366.0
9098,Cheltenham,19 Shipston Rd,3,h,1240000.0,S,O'Brien,2017-03-06,17.9,3192.0,3.0,1.0,4.0,605.0,130.0,1960.0,Kingston,-37.97161,145.07036000000005,Southern Metropolitan,9758.0
147,Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,2016-06-08,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0
4620,Pascoe Vale,60 Kent Rd,2,h,741000.0,S,Raine,2016-07-11,9.9,3044.0,2.0,1.0,2.0,520.0,300.0,2006.0,Moreland,-37.7204,144.9446,Northern Metropolitan,7485.0
8926,Reservoir,111 Boldrewood Pde,3,h,840000.0,SP,RW,2017-01-07,12.0,3073.0,3.0,1.0,4.0,614.0,120.0,1960.0,Darebin,-37.71562,145.02175,Northern Metropolitan,21650.0
6130,Surrey Hills,9 Elm St,4,h,1930000.0,PI,Ray,2016-08-10,11.2,3127.0,4.0,2.0,2.0,867.0,218.0,1950.0,Whitehorse,-37.8346,145.1059,Southern Metropolitan,5457.0
6172,Surrey Hills,3/5 Florence Rd,3,t,865000.0,S,Noel,2017-02-25,11.2,3127.0,3.0,1.0,1.0,217.0,101.0,1970.0,Whitehorse,-37.8275,145.1032,Southern Metropolitan,5457.0
11448,Mulgrave,27 Glencairn St,5,h,960000.0,S,Ray,2017-07-15,18.8,3170.0,5.0,2.0,1.0,731.0,130.0,1965.0,Monash,-37.9298,145.16523999999995,South-Eastern Metropolitan,7113.0
